Frecuencia_Hz;Potencia_dB_Relativa;SNR_Estimado_dB
1929600000;-68.1990778392617;-40
1929700000;-68.2245339587031;-40
1929800000;-68.5738405651623;-40
1929900000;-68.4079757703626;-40
1930000000;-67.8178194300245;-40
1930100000;-68.6037815946159;-40
1930200000;-68.7917006424649;-40
1930300000;-68.1072439754494;-40
1930400000;-68.6415510726661;-40
1930500000;-68.333680136999;-40
1930600000;-68.6111557654015;-40
1930700000;-68.1071417897146;-40
1930800000;-69.1164454506443;-40
1930900000;-68.2107635001072;-40
1931000000;-68.525907218687;-40
1931100000;-68.764896627095;-40
1931200000;-68.0772473676582;-40
1931300000;-67.576555624528;-40
1931400000;-68.5739827889251;-40
1931500000;-67.697255428512;-40
1931600000;-68.7282170505642;-40
1931700000;-67.8825781711306;-40
1931800000;-68.490744203918;-40
1931900000;-68.8397124835533;-40
1932000000;-68.5726958334986;-40
1932100000;-69.3668791474657;-40
1932200000;-68.6967065037692;-40
1932300000;-67.9714991999548;-40
1932400000;-68.2356042155526;-40
1932500000;-68.3093039914008;-40
1932600000;-68.8530309383618;-40
1932700000;-67.959192073034;-40
1932800000;-68.3875584613872;-40
1932900000;-67.5662077410061;-40
1933000000;-68.8422836471956;-40
1933100000;-67.9934740097658;-40
1933200000;-67.767988677484;-40
1933300000;-68.577020378024;-40
1933400000;-67.8237206951499;-40
1933500000;-68.4766192534627;-40
1933600000;-68.5554193464376;-40
1933700000;-68.0991213279478;-40
1933800000;-68.3177158422627;-40
1933900000;-68.2571619831485;-40
1934000000;-68.1448450198914;-40
1934100000;-68.4946107972842;-40
1934200000;-68.5632863474335;-40
1934300000;-67.7215916571615;-40
1934400000;-68.6911067310255;-40
1934500000;-68.4627757593037;-40
1934600000;-67.567600700137;-40
1934700000;-67.5635020529713;-40
1934800000;-68.1015444086502;-40
1934900000;-68.2248161131895;-40
1935000000;-68.3799147485701;-40
1935100000;-68.0940881933558;-40
1935200000;-68.6509508889743;-40
1935300000;-68.3035737136016;-40
1935400000;-67.4350033190376;-40
1935500000;-69.0570672329169;-40
1935600000;-68.0664464671854;-40
1935700000;-68.7897570856895;-40
1935800000;-69.0248782074174;-40
1935900000;-68.7230254386952;-40
1936000000;-68.3779906261425;-40
1936100000;-68.3025314421169;-40
1936200000;-68.2712994552392;-40
1936300000;-68.5873084628119;-40
1936400000;-68.2806880306776;-40
1936500000;-68.3147202664105;-40
1936600000;-68.3621405935555;-40
1936700000;-69.089352485715;-40
1936800000;-68.0014262016004;-40
1936900000;-68.5670618957451;-40
1937000000;-69.2979653227785;-40
1937100000;-68.3006346154767;-40
1937200000;-68.6805846722024;-40
1937300000;-68.1429900569429;-40
1937400000;-68.9385261259129;-40
1937500000;-69.0513325665423;-40
1937600000;-68.4914139807839;-40
1937700000;-68.5058532255547;-40
1937800000;-68.2174270900793;-40
1937900000;-67.1561455663951;-40
1938000000;-68.4503583785319;-40
1938100000;-69.238937352839;-40
1938200000;-68.1543899857504;-40
1938300000;-67.8604017232281;-40
1938400000;-68.6741686695169;-40
1938500000;-68.3352414323339;-40
1938600000;-69.0645447842282;-40
1938700000;-67.5972631837155;-40
1938800000;-69.1418197050114;-40
1938900000;-69.2177059957187;-40
1939000000;-68.2058541749366;-40
1939100000;-68.2022623140947;-40
1939200000;-68.5914833663152;-40
1939300000;-68.560917660508;-40
1939400000;-68.8666642082738;-40
1939500000;-68.7062045973817;-40
1939600000;-68.6043830986182;-40
1939700000;-68.6652704257785;-40
1939800000;-67.8459988079949;-40
1939900000;-68.1506404401364;-40
1940000000;-69.3105603448409;-40
1940100000;-65.8807103294538;-40
1940200000;-68.5866308656593;-40
1940300000;-68.452100484153;-40
1940400000;-68.5330234267971;-40
1940500000;-67.782721489526;-40
1940600000;-69.0967415010701;-40
1940700000;-68.2125364043696;-40
1940800000;-69.081080816868;-40
1940900000;-68.2385259481851;-40
1941000000;-68.2507870486475;-40
1941100000;-67.7329907147444;-40
1941200000;-68.1007280620402;-40
1941300000;-69.1597028598609;-40
1941400000;-68.5421980722824;-40
1941500000;-67.6253973697535;-40
1941600000;-68.3329737007246;-40
1941700000;-68.1245928805998;-40
1941800000;-68.3479208046381;-40
1941900000;-68.6193041176125;-40
1942000000;-67.8022230221776;-40
1942100000;-68.3480490681407;-40
1942200000;-67.2822044916079;-40
1942300000;-68.6582606418122;-40
1942400000;-67.43677622208;-40
1942500000;-68.6582461405323;-40
1942600000;-69.1788695504218;-40
1942700000;-68.1614719642604;-40
1942800000;-68.1718508459302;-40
1942900000;-68.3205591940931;-40
1943000000;-68.868064134789;-40
1943100000;-68.1766245177816;-40
1943200000;-68.7467068070087;-40
1943300000;-68.3761217121808;-40
1943400000;-67.8762027959084;-40
1943500000;-68.9381007772857;-40
1943600000;-67.4718574172367;-40
1943700000;-67.700447028528;-40
1943800000;-68.9251746013319;-40
1943900000;-67.7536530123685;-40
1944000000;-67.7207034600753;-40
1944100000;-68.1558945860656;-40
1944200000;-68.3768080198642;-40
1944300000;-68.1354431218051;-40
1944400000;-68.336311782264;-40
1944500000;-68.5356800350506;-40
1944600000;-68.276781405144;-40
1944700000;-69.1381660560526;-40
1944800000;-68.7562556764431;-40
1944900000;-67.9669765586341;-40
1945000000;-68.7894805732919;-40
1945100000;-68.6892514802366;-40
1945200000;-68.4188929409901;-40
1945300000;-68.2839528904214;-40
1945400000;-68.6226324662439;-40
1945500000;-68.6911432596657;-40
1945600000;-68.612439820944;-40
1945700000;-67.9009688156406;-40
1945800000;-68.3142513476357;-40
1945900000;-68.6399190246101;-40
1946000000;-68.1285895493417;-40
1946100000;-65.35673670775;-40
1946200000;-73.7103651714963;-40
1946300000;-67.9744962647156;-40
1946400000;-68.1887313774942;-40
1946500000;-68.7501194686349;-40
1946600000;-68.5405605888432;-40
1946700000;-68.0028724867215;-40
1946800000;-68.6313067762261;-40
1946900000;-68.0943428954682;-40
1947000000;-68.0317868148466;-40
1947100000;-68.4902210126043;-40
1947200000;-68.3151490364587;-40
1947300000;-65.2954660157739;-40
1947400000;-73.7424370253544;-40
1947500000;-67.9595933124844;-40
1947600000;-68.5517954006954;-40
1947700000;-68.2176105160866;-40
1947800000;-68.5788140509803;-40
1947900000;-67.5647701343554;-40
1948000000;-68.7794856424601;-40
1948100000;-66.2782870241918;-40
1948200000;-75.9235496240324;-40
1948300000;-68.541852173054;-40
1948400000;-68.4335883798683;-40
1948500000;-67.7819925494731;-40
1948600000;-68.2167196623261;-40
1948700000;-68.1522018196531;-40
1948800000;-67.63907436065;-40
1948900000;-67.5282905990069;-40
1949000000;-68.2565141534058;-40
1949100000;-68.0531233483601;-40
1949200000;-69.2096885965029;-40
1949300000;-67.8876147856942;-40
1949400000;-68.492998135015;-40
1949500000;-68.1099463832096;-40
1949600000;-65.5427726813986;-40
1949700000;-73.8119060181682;-40
1949800000;-68.6916985328269;-40
1949900000;-67.9889595137054;-40
1950000000;-65.8473971725891;-40
1950100000;-74.1930666312444;-40
1950200000;-69.1851763297425;-40
1950300000;-68.3316015243805;-40
1950400000;-68.9860945038201;-40
1950500000;-69.3297035813915;-40
1950600000;-68.2927356328978;-40
1950700000;-66.0413263076844;-40
1950800000;-76.6834413423766;1.07344652866668
1950900000;-68.5798607024133;-40
1951000000;-67.3863081523524;-40
1951100000;-68.6987039917237;-40
1951200000;-68.7617396477877;-40
1951300000;-67.7532821281899;-40
1951400000;-68.2043256383199;-40
1951500000;-68.307584782859;-40
1951600000;-68.2498233652507;-40
1951700000;-65.60724037974;-40
1951800000;-68.1046262242865;-40
1951900000;-74.4174059703687;-40
1952000000;-67.673869733927;-40
1952100000;-65.7213041903898;-40
1952200000;-76.9954592732724;4.06951433337183
1952300000;-69.1821404068384;-40
1952400000;-69.4052625762995;-40
1952500000;-65.5592298836168;-40
1952600000;-77.1824628755562;4.36655558948161
1952700000;-68.6635858839524;-40
1952800000;-65.8479248055283;-40
1952900000;-68.1596228158441;-40
1953000000;-74.1124155516299;-40
1953100000;-67.829354403352;-40
1953200000;-65.4791329000528;-40
1953300000;-76.8800751395745;2.06445927183566
1953400000;-68.3295776830857;-40
1953500000;-65.9678848485186;-40
1953600000;-68.6933574689184;-40
1953700000;-77.081393750153;5.9816969529646
1953800000;-68.7192001377351;-40
1953900000;-65.6985666599201;-40
1954000000;-76.9488881972129;3.89851642960087
1954100000;-68.2459905506245;-40
1954200000;-66.1407241934935;-40
1954300000;-67.780013768253;-40
1954400000;-76.8008795843438;5.93513836137904
1954500000;-69.2165267652952;-40
1954600000;-66.071688054508;-40
1954700000;-77.0597125591372;4.62073517946498
1954800000;-68.9082374109591;-40
1954900000;-65.6183378941677;-40
1955000000;-68.2024581571966;-40
1955100000;-77.4054523156625;5.37905918426283
1955200000;-68.324612846686;-40
1955300000;-65.6473226746572;-40
1955400000;-68.4624014732696;-40
1955500000;-74.3496129717289;-40
1955600000;-68.0727970571329;-40
1955700000;-65.9525712722479;-40
1955800000;-67.9903270473132;-40
1955900000;-74.5076900713404;-40
1956000000;-66.0076530195285;-40
1956100000;-67.9317858373207;-40
1956200000;-68.6775903290825;-40
1956300000;-77.8575004329872;11.591408947532
1956400000;-65.6179454375421;-40
1956500000;-68.602800748934;-40
1956600000;-69.1039020775087;-40
1956700000;-77.6233972372296;-40
1956800000;-65.3979598742428;-40
1956900000;-68.4881079611432;-40
1957000000;-68.5588337172191;-40
1957100000;-77.5719403468473;22.9698561531223
1957200000;-65.9697545336753;-40
1957300000;-68.5991585242417;-40
1957400000;-77.2055455310014;7.78827632450677
1957500000;-65.429975552092;-40
1957600000;-68.6019489532271;-40
1957700000;-68.5492208396707;-40
1957800000;-68.6255315732208;-40
1957900000;-68.3335522971574;-40
1958000000;-68.6662872758437;-40
1958100000;-77.7169539986616;27.1491667409146
1958200000;-65.7230227051226;-40
1958300000;-67.8334480637537;-40
1958400000;-68.204155834122;-40
1958500000;-67.9697663047309;-40
1958600000;-67.8823962341529;-40
1958700000;-68.4219406650431;-40
1958800000;-68.2909030415771;-40
1958900000;-68.132487115635;-40
1959000000;-67.804575296714;-40
1959100000;-67.6104871370054;-40
1959200000;-68.7356359858153;-40
1959300000;-68.8776017222935;-40
1959400000;-69.0488964345178;-40
1959500000;-69.0156496417498;-40
1959600000;-67.7719066310098;-40
1959700000;-68.4306287983465;-40
1959800000;-68.5448037905272;-40
1959900000;-68.2161105807521;-40
1960000000;-67.9922236587813;-40
