Frecuencia_Hz;Potencia_dB_Relativa;SNR_Estimado_dB
1941400000;-68.9827491893892;-40
1941500000;-68.4901512585244;-40
1941600000;-68.7343297470974;-40
1941700000;-68.5915190665545;-40
1941800000;-68.2256626866522;-40
1941900000;-67.8590986171586;-40
1942000000;-68.2584579326131;-40
1942100000;-68.2705566724546;-40
1942200000;-67.7427633932497;-40
1942300000;-68.0633347139227;-40
1942400000;-69.0062756743687;-40
1942500000;-68.2313633053724;-40
1942600000;-69.0443373198701;-40
1942700000;-67.9125072213987;-40
1942800000;-68.3067956465445;-40
1942900000;-67.5841020216935;-40
1943000000;-67.5198194559547;-40
1943100000;-67.7512516572351;-40
1943200000;-69.2993349539056;-40
1943300000;-67.7880233187332;-40
1943400000;-68.6417460928778;-40
1943500000;-67.7938247872233;-40
1943600000;-67.5664107355783;-40
1943700000;-67.9678856581905;-40
1943800000;-67.9561068544221;-40
1943900000;-67.8016634280133;-40
1944000000;-68.3512366201114;-40
1944100000;-68.2557871126631;-40
1944200000;-67.181415165916;-40
1944300000;-69.26313903925;-40
1944400000;-67.4312246362748;-40
1944500000;-68.2440391600903;-40
1944600000;-68.1988951943053;-40
1944700000;-68.1652308771554;-40
1944800000;-68.3447963959072;-40
1944900000;-69.242759758433;-40
1945000000;-68.4828611623859;-40
1945100000;-67.4578767101225;-40
1945200000;-68.5648046884492;-40
1945300000;-67.8310141782668;-40
1945400000;-68.7796198505764;-40
1945500000;-68.0589617901961;-40
1945600000;-68.7141735211311;-40
1945700000;-68.1427839988471;-40
1945800000;-68.7198178428333;-40
1945900000;-67.6614025542812;-40
1946000000;-69.2339012280247;-40
1946100000;-67.9085519257703;-40
1946200000;-68.3172533030585;-40
1946300000;-69.1709887347615;-40
1946400000;-68.2286696843038;-40
1946500000;-67.8561740852339;-40
1946600000;-68.5341084232372;-40
1946700000;-67.8116934726448;-40
1946800000;-69.2140044522717;-40
1946900000;-69.0222834009425;-40
1947000000;-68.0993125746481;-40
1947100000;-68.6728953357723;-40
1947200000;-68.3217601304613;-40
1947300000;-67.7326391674616;-40
1947400000;-68.5140586949038;-40
1947500000;-67.6734824821544;-40
1947600000;-67.8402473862269;-40
1947700000;-67.765437703317;-40
1947800000;-68.4595884292893;-40
1947900000;-68.5500057775905;-40
1948000000;-67.8931800550277;-40
1948100000;-68.4689977890689;-40
1948200000;-68.5328543608537;-40
1948300000;-65.7186982136889;-40
1948400000;-72.603791209543;-40
1948500000;-68.1712415427096;-40
1948600000;-68.1100102902691;-40
1948700000;-68.7704510501786;-40
1948800000;-68.8872290895516;-40
1948900000;-67.864941515527;-40
1949000000;-67.6498274624832;-40
1949100000;-67.6427686338132;-40
1949200000;-68.0871405897441;-40
1949300000;-65.8383273597744;-40
1949400000;-73.7153339507947;-40
1949500000;-67.7872816221803;-40
1949600000;-69.1810362173725;-40
1949700000;-68.3703230063777;-40
1949800000;-68.2495989765235;-40
1949900000;-68.5201790883187;-40
1950000000;-68.5119199953909;-40
1950100000;-65.9791776539765;-40
1950200000;-73.7816536789365;-40
1950300000;-68.0837662341095;-40
1950400000;-68.6281949894789;-40
1950500000;-68.2139565581725;-40
1950600000;-69.3724308965592;-40
1950700000;-68.5237345597073;-40
1950800000;-65.4419803083453;-40
1950900000;-76.8846995987566;3.54119554216138
1951000000;-68.2604555099966;-40
1951100000;-65.8029952081742;-40
1951200000;-76.4827860450568;6.01342905071525
1951300000;-68.032709584184;-40
1951400000;-68.5588124576448;-40
1951500000;-65.6071254534808;-40
1951600000;-76.6513956954465;1.78873472855518
1951700000;-68.9830304717412;-40
1951800000;-65.9902449229393;-40
1951900000;-68.3322472004193;-40
1952000000;-76.8360053487153;3.00511927190905
1952100000;-68.2131973398428;-40
1952200000;-65.6454236981009;-40
1952300000;-68.0035272137724;-40
1952400000;-76.9865688009547;4.53491396777201
1952500000;-68.9857504741284;-40
1952600000;-65.7647554189087;-40
1952700000;-76.967122710148;3.47153077253714
1952800000;-67.8866252063897;-40
1952900000;-65.7730756747284;-40
1953000000;-68.7217524164422;-40
1953100000;-76.7966268445148;3.6395600317174
1953200000;-68.197890784324;-40
1953300000;-66.0227829854546;-40
1953400000;-68.3344539847895;-40
1953500000;-74.060692430348;-40
1953600000;-68.1569603909177;-40
1953700000;-65.7919371813511;-40
1953800000;-68.4599693999945;-40
1953900000;-77.1791606089044;4.15277412190856
1954000000;-68.8432671415967;-40
1954100000;-65.3693733799835;-40
1954200000;-68.8378304494386;-40
1954300000;-68.097878429634;-40
1954400000;-77.2510857188307;15.1130408937565
1954500000;-65.804058592184;-40
1954600000;-68.0216743196798;-40
1954700000;-68.5272366625317;-40
1954800000;-68.2181673924977;-40
1954900000;-68.194207761899;-40
1955000000;-68.3905365470096;-40
1955100000;-74.2942346560967;-40
1955200000;-67.8277731141642;-40
1955300000;-65.1280272096501;-40
1955400000;-73.8892214170537;-40
1955500000;-68.116866586687;-40
1955600000;-68.4955395715201;-40
1955700000;-65.5446379103273;-40
1955800000;-68.4930330347849;-40
1955900000;-74.0593342854863;-40
1956000000;-68.4149423212213;-40
1956100000;-65.796053916048;-40
1956200000;-68.5825461252989;-40
1956300000;-74.1453531030301;-40
1956400000;-65.3053683502228;-40
1956500000;-68.5379856247947;-40
1956600000;-77.4590868117821;6.60751195344902
1956700000;-65.372162335785;-40
1956800000;-69.2221949473778;-40
1956900000;-68.1862786864308;-40
1957000000;-74.2615489683086;-40
1957100000;-65.8909348846276;-40
1957200000;-68.6345289599607;-40
1957300000;-76.919832421013;8.4167715374442
1957400000;-65.9500793094547;-40
1957500000;-67.9644667004006;-40
1957600000;-69.292843538839;-40
1957700000;-68.234420289084;-40
1957800000;-69.052015246012;-40
1957900000;-68.5447190271234;-40
1958000000;-67.9977440896933;-40
1958100000;-77.5392040028994;11.9118130282655
1958200000;-66.2740471964972;-40
1958300000;-68.9588365986906;-40
1958400000;-68.4842053554006;-40
1958500000;-68.6592685994089;-40
1958600000;-68.4839197666386;-40
1958700000;-67.2578557043311;-40
1958800000;-77.5613950388146;11.4462899693383
1958900000;-65.7950487427874;-40
1959000000;-67.6771020318801;-40
1959100000;-69.2190175440545;-40
1959200000;-67.6983946012224;-40
1959300000;-68.044666803523;-40
1959400000;-68.9064866693678;-40
1959500000;-68.4920629256403;-40
1959600000;-67.7969989810072;-40
1959700000;-68.177072318652;-40
1959800000;-68.734595390943;-40
1959900000;-77.7857986089716;-40
1960000000;-65.7061509885972;-40
