Frecuencia_Hz;Potencia_dB_Relativa;SNR_Estimado_dB
1936500000;-68.4274374641569;-40
1936600000;-69.0597624402273;-40
1936700000;-68.5454748925379;-40
1936800000;-68.6816707227479;-40
1936900000;-67.9927274882633;-40
1937000000;-68.3858488591174;-40
1937100000;-67.6656581501706;-40
1937200000;-68.2552187837553;-40
1937300000;-67.7140594334308;-40
1937400000;-68.6484036987008;-40
1937500000;-68.8650061835145;-40
1937600000;-68.0606990578531;-40
1937700000;-68.4398445486738;-40
1937800000;-69.0076349033668;-40
1937900000;-69.1615261696669;-40
1938000000;-67.6829714168478;-40
1938100000;-68.6146501463278;-40
1938200000;-69.3372506163265;-40
1938300000;-67.7959168790541;-40
1938400000;-67.6481493050993;-40
1938500000;-68.6432487644717;-40
1938600000;-67.936290381518;-40
1938700000;-68.8609398586759;-40
1938800000;-67.9966419324292;-40
1938900000;-68.556998690542;-40
1939000000;-67.8148329912345;-40
1939100000;-68.2664603860605;-40
1939200000;-68.1473968883038;-40
1939300000;-68.4022369376438;-40
1939400000;-67.5793656059185;-40
1939500000;-68.3212770323324;-40
1939600000;-68.0258907439198;-40
1939700000;-67.6804467249211;-40
1939800000;-68.0734117146163;-40
1939900000;-67.9413220903512;-40
1940000000;-68.9291626310919;-40
1940100000;-55.6821212682417;-40
1940200000;-68.3718364415902;-40
1940300000;-68.5855469300656;-40
1940400000;-67.3238488000433;-40
1940500000;-68.0887619753277;-40
1940600000;-68.2977976011157;-40
1940700000;-68.0847827131548;-40
1940800000;-67.6939268046358;-40
1940900000;-68.4449981843515;-40
1941000000;-68.3854334797192;-40
1941100000;-67.1492248151;-40
1941200000;-68.2295170093527;-40
1941300000;-67.8297198588913;-40
1941400000;-68.4009657078116;-40
1941500000;-67.1834798601245;-40
1941600000;-68.9012463430809;-40
1941700000;-68.0707256050923;-40
1941800000;-67.8790499533849;-40
1941900000;-67.9800996333698;-40
1942000000;-68.3344539847895;-40
1942100000;-68.1591444930404;-40
1942200000;-68.6626277293014;-40
1942300000;-68.7480759911731;-40
1942400000;-69.3555585112154;-40
1942500000;-69.213946769436;-40
1942600000;-67.7223748236987;-40
1942700000;-68.6107612994312;-40
1942800000;-67.1065402889301;-40
1942900000;-68.9631901167028;-40
1943000000;-67.4408774649366;-40
1943100000;-68.5276306499866;-40
1943200000;-68.4707473891808;-40
1943300000;-68.7892414416311;-40
1943400000;-68.7519786836874;-40
1943500000;-68.657492140692;-40
1943600000;-67.9242355631171;-40
1943700000;-68.7544168687761;-40
1943800000;-68.3774944360207;-40
1943900000;-67.8135792990779;-40
1944000000;-67.8227754751644;-40
1944100000;-67.9954778101701;-40
1944200000;-68.5700235974972;-40
1944300000;-68.0235846733916;-40
1944400000;-68.3031928546348;-40
1944500000;-69.7392851942136;-40
1944600000;-68.6822831125903;-40
1944700000;-69.59565908457;-40
1944800000;-68.9411410016247;-40
1944900000;-68.4236439288136;-40
1945000000;-68.1856413436398;-40
1945100000;-68.8462492473031;-40
1945200000;-68.7621480687989;-40
1945300000;-68.9125942912436;-40
1945400000;-69.0965008796006;-40
1945500000;-68.4631708740042;-40
1945600000;-67.7089811006333;-40
1945700000;-68.8949555671609;-40
1945800000;-68.8674706325772;-40
1945900000;-67.8449585406384;-40
1946000000;-68.3851951652135;-40
1946100000;-68.7518749614876;-40
1946200000;-68.7514675053972;-40
1946300000;-65.2289896510606;-40
1946400000;-76.7608799181683;1.37677635174903
1946500000;-67.8380918148644;-40
1946600000;-68.3104415851578;-40
1946700000;-69.2147049478468;-40
1946800000;-67.8604137908521;-40
1946900000;-68.2122157887394;-40
1947000000;-65.1564813682352;-40
1947100000;-76.8832539262227;0.598766821797684
1947200000;-67.6912332426328;-40
1947300000;-68.5339322690202;-40
1947400000;-68.7304502473272;-40
1947500000;-67.6818941898619;-40
1947600000;-69.1207583065963;-40
1947700000;-68.8808135619144;-40
1947800000;-68.0009587555312;-40
1947900000;-68.1383818433779;-40
1948000000;-68.8593447711276;-40
1948100000;-67.6653177797517;-40
1948200000;-68.872167605492;-40
1948300000;-68.5631444735236;-40
1948400000;-68.9163168529596;-40
1948500000;-67.7931355685942;-40
1948600000;-68.6557381476004;-40
1948700000;-69.4815459375454;-40
1948800000;-66.1052713528314;-40
1948900000;-73.6726812646584;-40
1949000000;-68.7707189127292;-40
1949100000;-68.2680706008881;-40
1949200000;-67.8398029747781;-40
1949300000;-69.0508642787302;-40
1949400000;-67.9223928873865;-40
1949500000;-66.0120070981495;-40
1949600000;-76.5912924641263;1.93936478292624
1949700000;-67.9574702507759;-40
1949800000;-68.6533112677649;-40
1949900000;-67.8636793150872;-40
1950000000;-69.1932961836962;-40
1950100000;-69.0815443814579;-40
1950200000;-65.8642904402081;-40
1950300000;-74.156242316579;-40
1950400000;-67.6955414204645;-40
1950500000;-65.8436486492151;-40
1950600000;-69.1771778490022;-40
1950700000;-76.8676232421202;3.94731708483111
1950800000;-68.528109111381;-40
1950900000;-65.6587194669049;-40
1951000000;-76.822491035347;3.84607070299434
1951100000;-67.6061600369842;-40
1951200000;-68.6187220983874;-40
1951300000;-66.6651156557171;-40
1951400000;-74.6113550587639;-40
1951500000;-67.8081090799102;-40
1951600000;-65.9557222888286;-40
1951700000;-76.2763886449207;3.48599864325796
1951800000;-68.231383020953;-40
1951900000;-69.0831832391376;-40
1952000000;-65.3073186812668;-40
1952100000;-69.207466450896;-40
1952200000;-74.4335477140564;-40
1952300000;-65.4982248258671;-40
1952400000;-68.3681386175362;-40
1952500000;-76.8545846668814;2.09745036650304
1952600000;-68.2608789556684;-40
1952700000;-65.9460236952624;-40
1952800000;-67.8693288538104;-40
1952900000;-74.3039608241602;-40
1953000000;-65.3808331344435;-40
1953100000;-68.716597916843;-40
1953200000;-74.3616742471963;-40
1953300000;-68.7222159593802;-40
1953400000;-65.6163651684383;-40
1953500000;-77.2705318513417;6.8577546412442
1953600000;-68.4910023348516;-40
1953700000;-65.6975544603742;-40
1953800000;-68.2452586764195;-40
1953900000;-74.3822935283216;-40
1954000000;-65.5717866085223;-40
1954100000;-69.3424335588683;-40
1954200000;-77.3161234608115;6.82573787917468
1954300000;-65.1880995257857;-40
1954400000;-68.9465769332018;-40
1954500000;-68.48577991354;-40
1954600000;-74.4468343580007;-40
1954700000;-65.0753819034512;-40
1954800000;-68.2117512652259;-40
1954900000;-67.8844040274685;-40
1955000000;-68.3071366963405;-40
1955100000;-67.0181629972431;-40
1955200000;-68.8581374515722;-40
1955300000;-74.3507422944179;-40
1955400000;-65.8691477109776;-40
1955500000;-67.8112221439584;-40
1955600000;-68.548824888789;-40
1955700000;-74.3986313246932;-40
1955800000;-66.1509087067252;-40
1955900000;-68.431199909351;-40
1956000000;-69.2410346990249;-40
1956100000;-68.7776518804084;-40
1956200000;-69.0690056230258;-40
1956300000;-68.0780212487968;-40
1956400000;-68.0647827932604;-40
1956500000;-67.972855053643;-40
1956600000;-67.7133185947958;-40
1956700000;-77.3253955183029;6.96214331898744
1956800000;-65.9349212286199;-40
1956900000;-69.1449897704155;-40
1957000000;-68.6980453776927;-40
1957100000;-74.2392128583241;-40
1957200000;-65.8022739085846;-40
1957300000;-68.6822685308761;-40
1957400000;-68.0710042750627;-40
1957500000;-68.6147003940718;-40
1957600000;-67.5897392563759;-40
1957700000;-68.0792204025924;-40
1957800000;-77.7702870180479;11.8114594420535
1957900000;-66.0741508233549;-40
1958000000;-67.8756941387818;-40
1958100000;-69.1586124957055;-40
1958200000;-77.5943564721629;22.2239165254353
1958300000;-65.4398614420205;-40
1958400000;-69.1484137693255;-40
1958500000;-77.4947709477375;11.0818392072866
1958600000;-65.5914664906693;-40
1958700000;-68.2047240511544;-40
1958800000;-68.8195665012128;-40
1958900000;-68.3429349661691;-40
1959000000;-68.1484348192516;-40
1959100000;-67.8530888797038;-40
1959200000;-67.7480048769861;-40
1959300000;-68.3943694921596;-40
1959400000;-68.6412693922645;-40
1959500000;-68.0491765920106;-40
1959600000;-77.8523781469025;15.3698460136759
1959700000;-65.9489212861656;-40
1959800000;-67.5144003426968;-40
1959900000;-77.3049593454241;11.637061676527
1960000000;-65.7999305119252;-40
