Frecuencia_Hz;Potencia_dB_Relativa;SNR_Estimado_dB
1946900000;-67.6987724540795;-40
1947000000;-68.4559120481193;-40
1947100000;-68.4055055695281;-40
1947200000;-68.2572016493336;-40
1947300000;-68.114959552105;-40
1947400000;-65.8936271397222;-40
1947500000;-76.7121107962146;1.7073353469075
1947600000;-69.358317753375;-40
1947700000;-68.5342704914275;-40
1947800000;-67.4836144054605;-40
1947900000;-67.7700388095864;-40
1948000000;-68.7910352501173;-40
1948100000;-67.8352113844337;-40
1948200000;-68.5330516050942;-40
1948300000;-68.4208695993433;-40
1948400000;-68.5286228124354;-40
1948500000;-69.2440623004897;-40
1948600000;-67.7738758061877;-40
1948700000;-67.6607167441019;-40
1948800000;-65.077800674608;-40
1948900000;-76.7681465636482;1.42518957288618
1949000000;-67.3762467544189;-40
1949100000;-68.4900117537255;-40
1949200000;-67.7991282983303;-40
1949300000;-68.1376292898104;-40
1949400000;-68.9890355059442;-40
1949500000;-67.9809742622382;-40
1949600000;-67.5839774619641;-40
1949700000;-68.6674787459455;-40
1949800000;-67.3234435442702;-40
1949900000;-66.0278011142528;-40
1950000000;-74.0069188195279;-40
1950100000;-68.839886367216;-40
1950200000;-68.4894119341484;-40
1950300000;-68.247467861646;-40
1950400000;-67.7586542101335;-40
1950500000;-68.4257739483382;-40
1950600000;-66.0371766925487;-40
1950700000;-76.7742035721457;1.67226369308271
1950800000;-68.1042624179252;-40
1950900000;-65.7213594967967;-40
1951000000;-74.2034263614024;-40
1951100000;-67.7866231018072;-40
1951200000;-68.5732432762143;-40
1951300000;-65.1182125755683;-40
1951400000;-74.102575182048;-40
1951500000;-66.4892627803693;-40
1951600000;-68.149047379367;-40
1951700000;-77.0836132443943;2.70728473483949
1951800000;-68.9172479921647;-40
1951900000;-64.9354012062468;-40
1952000000;-68.4070723760776;-40
1952100000;-68.9686303706505;-40
1952200000;-77.5607192080476;7.75650539728553
1952300000;-66.1827583970071;-40
1952400000;-68.0314416114091;-40
1952500000;-76.9493773722417;4.42797911319354
1952600000;-68.5517600255058;-40
1952700000;-65.8379296620088;-40
1952800000;-74.0431447489605;-40
1952900000;-67.9716044337188;-40
1953000000;-65.7622721245255;-40
1953100000;-68.225636433833;-40
1953200000;-74.1849829717323;-40
1953300000;-69.2181761278809;-40
1953400000;-65.7872216064312;-40
1953500000;-68.559322716154;-40
1953600000;-77.2315696547196;6.53587053561673
1953700000;-65.9505845841488;-40
1953800000;-69.2460459014429;-40
1953900000;-67.8006872873965;-40
1954000000;-74.7383223275008;-40
1954100000;-66.0116917241185;-40
1954200000;-68.5582880877526;-40
1954300000;-68.053993882782;-40
1954400000;-73.6297599941892;-40
1954500000;-65.5986508450581;-40
1954600000;-68.4132219073674;-40
1954700000;-67.5539441875465;-40
1954800000;-74.2786809227499;-40
1954900000;-66.4502411916577;-40
1955000000;-68.5706630787894;-40
1955100000;-69.1808235908975;-40
1955200000;-77.7164286318408;10.2983467625402
1955300000;-65.8948050466729;-40
1955400000;-68.6853025818889;-40
1955500000;-68.2928489457448;-40
1955600000;-73.5916595649893;-40
1955700000;-65.5421393228571;-40
1955800000;-69.3559501487117;-40
1955900000;-73.5380267664533;-40
1956000000;-65.6775423548659;-40
1956100000;-67.8693772238332;-40
1956200000;-77.0456350922849;4.80613552130107
1956300000;-69.5694121719918;-40
1956400000;-66.4198260761293;-40
1956500000;-67.6023091292451;-40
1956600000;-73.5256220030015;-40
1956700000;-65.5251122299169;-40
1956800000;-67.7945081722972;-40
1956900000;-68.1607671260286;-40
1957000000;-74.5072718652466;-40
1957100000;-66.0498879862697;-40
1957200000;-68.2484178270223;-40
1957300000;-68.6557236547407;-40
1957400000;-74.7280143171066;-40
1957500000;-65.6550104123272;-40
1957600000;-69.1868793394231;-40
1957700000;-68.6311770739198;-40
1957800000;-68.5561629122481;-40
1957900000;-69.4353690478071;-40
1958000000;-68.8843562054708;-40
1958100000;-68.2785814711593;-40
1958200000;-68.6308528350998;-40
1958300000;-68.8991151938118;-40
1958400000;-68.2316590484803;-40
1958500000;-68.6644425951268;-40
1958600000;-69.0790992365463;-40
1958700000;-67.5640036053453;-40
1958800000;-68.3063476414342;-40
1958900000;-68.5178197500339;-40
1959000000;-67.9300073996141;-40
1959100000;-68.7310990477699;-40
1959200000;-69.3085386426198;-40
1959300000;-68.258947320238;-40
1959400000;-68.7466106102976;-40
1959500000;-72.6695024005242;-40
1959600000;-65.7908655209875;-40
1959700000;-68.4018951726233;-40
1959800000;-77.4134472196253;8.23867548437306
1959900000;-68.8763664451022;-40
1960000000;-65.8961675199113;-40
