Frecuencia_Hz;Potencia_dB_Relativa;SNR_Estimado_dB
1935400000;-68.7583104268316;-40
1935500000;-68.0870325188914;-40
1935600000;-68.868102182569;-40
1935700000;-68.2475338247502;-40
1935800000;-69.2575670227714;-40
1935900000;-69.0807771289635;-40
1936000000;-68.7122349785306;-40
1936100000;-68.4143116521595;-40
1936200000;-68.0079944620288;-40
1936300000;-68.531079565696;-40
1936400000;-67.8625201048723;-40
1936500000;-68.8656449804807;-40
1936600000;-68.1892910713952;-40
1936700000;-69.0675792494863;-40
1936800000;-69.3101812039798;-40
1936900000;-68.0459764271328;-40
1937000000;-67.8636551617182;-40
1937100000;-68.4943803802938;-40
1937200000;-68.3085479909698;-40
1937300000;-67.7778701188293;-40
1937400000;-67.9470920731128;-40
1937500000;-68.4902698411269;-40
1937600000;-69.1170095060798;-40
1937700000;-67.8740837841331;-40
1937800000;-69.1029461160764;-40
1937900000;-67.7056376584258;-40
1938000000;-68.4883310731441;-40
1938100000;-68.6936352382111;-40
1938200000;-68.3187550592645;-40
1938300000;-67.8758031317224;-40
1938400000;-67.8986428947237;-40
1938500000;-68.2453707572639;-40
1938600000;-68.6318184175444;-40
1938700000;-68.211352207237;-40
1938800000;-67.7178122345016;-40
1938900000;-68.1128934766861;-40
1939000000;-68.8016563102164;-40
1939100000;-68.0815879585124;-40
1939200000;-68.9869859802719;-40
1939300000;-68.1045177174457;-40
1939400000;-68.1573027958641;-40
1939500000;-67.7959228239327;-40
1939600000;-68.8060950558406;-40
1939700000;-68.0769746391375;-40
1939800000;-68.2741324806188;-40
1939900000;-68.9766045926467;-40
1940000000;-68.0550475890046;-40
1940100000;-68.3965125048586;-40
1940200000;-68.385365388526;-40
1940300000;-68.4426724268667;-40
1940400000;-68.4983620291983;-40
1940500000;-68.6457495532376;-40
1940600000;-67.7882547539856;-40
1940700000;-68.364091583783;-40
1940800000;-68.1319154249258;-40
1940900000;-67.6903744405285;-40
1941000000;-69.0296459645712;-40
1941100000;-68.5587911981745;-40
1941200000;-68.953959624771;-40
1941300000;-68.264923618502;-40
1941400000;-68.8988163032628;-40
1941500000;-69.0898649833296;-40
1941600000;-68.5347426375855;-40
1941700000;-68.4015329310631;-40
1941800000;-68.3267284226005;-40
1941900000;-67.7952392162372;-40
1942000000;-67.9761318994835;-40
1942100000;-69.1531160227691;-40
1942200000;-68.5455243462622;-40
1942300000;-68.0571431418489;-40
1942400000;-68.5441045419171;-40
1942500000;-66.8415946636807;-40
1942600000;-67.8725224314444;-40
1942700000;-69.4094928673466;-40
1942800000;-68.3211495570651;-40
1942900000;-67.992186340404;-40
1943000000;-68.8144750484091;-40
1943100000;-67.9661912992875;-40
1943200000;-68.1707878617936;-40
1943300000;-67.9925470981513;-40
1943400000;-68.9802028505352;-40
1943500000;-68.1856673558005;-40
1943600000;-67.9167717433521;-40
1943700000;-68.7265373821056;-40
1943800000;-68.4465931177176;-40
1943900000;-68.291242845565;-40
1944000000;-68.1939927438256;-40
1944100000;-68.4604196811912;-40
1944200000;-69.3474782317638;-40
1944300000;-68.6512621538447;-40
1944400000;-68.6197352932576;-40
1944500000;-68.2982647466034;-40
1944600000;-67.9708864186935;-40
1944700000;-68.5612154483393;-40
1944800000;-67.9302342632082;-40
1944900000;-68.3296516274623;-40
1945000000;-67.1216668419066;-40
1945100000;-68.116175349884;-40
1945200000;-68.2582066468831;-40
1945300000;-68.1721231154275;-40
1945400000;-68.5863455932203;-40
1945500000;-68.7340862545121;-40
1945600000;-68.2131580735391;-40
1945700000;-68.2227233569116;-40
1945800000;-67.5825000031626;-40
1945900000;-68.2998600935357;-40
1946000000;-68.1239517031648;-40
1946100000;-67.4646466098242;-40
1946200000;-68.6683725630827;-40
1946300000;-67.4370225158643;-40
1946400000;-68.0631703336861;-40
1946500000;-67.8777715305216;-40
1946600000;-68.678406101176;-40
1946700000;-69.5040665264959;-40
1946800000;-68.3711169850959;-40
1946900000;-69.2233757180848;-40
1947000000;-67.9531840895319;-40
1947100000;-68.603087104339;-40
1947200000;-68.2142838483907;-40
1947300000;-68.6688595164883;-40
1947400000;-68.6076283606289;-40
1947500000;-68.6663163322013;-40
1947600000;-68.5551998418233;-40
1947700000;-68.4875223466692;-40
1947800000;-68.6770441387769;-40
1947900000;-65.5761169529335;-40
1948000000;-73.7611792640878;-40
1948100000;-68.8506201412115;-40
1948200000;-68.6929116132526;-40
1948300000;-68.6020992579774;-40
1948400000;-69.1730616771588;-40
1948500000;-68.5854898883172;-40
1948600000;-67.9605502638734;-40
1948700000;-68.1613749613854;-40
1948800000;-67.7980397179806;-40
1948900000;-68.6089615549018;-40
1949000000;-68.42453016487;-40
1949100000;-68.8068903103383;-40
1949200000;-68.6146214335922;-40
1949300000;-69.0904095783193;-40
1949400000;-65.2462538570345;-40
1949500000;-76.7697891031627;1.13932579672018
1949600000;-68.3688304479108;-40
1949700000;-68.4305531145722;-40
1949800000;-68.1810851169672;-40
1949900000;-68.4013484045259;-40
1950000000;-68.5269130567155;-40
1950100000;-65.4384206504509;-40
1950200000;-76.821588407821;4.52198265044034
1950300000;-69.531436010805;-40
1950400000;-65.4562030944893;-40
1950500000;-76.1993557108886;5.01820515417222
1950600000;-68.4534905219418;-40
1950700000;-68.6040035685366;-40
1950800000;-66.1663427327535;-40
1950900000;-77.036341947265;1.60695970429005
1951000000;-68.5518732271269;-40
1951100000;-65.7410601348826;-40
1951200000;-69.1186537427447;-40
1951300000;-77.0344956798569;5.58696451090323
1951400000;-68.0507586466624;-40
1951500000;-65.6993773231473;-40
1951600000;-76.783611016134;1.44022977571708
1951700000;-68.3615717197947;-40
1951800000;-65.6852070325737;-40
1951900000;-69.2288874738548;-40
1952000000;-77.0479865108017;4.8020997681082
1952100000;-68.5428899533989;-40
1952200000;-66.0167009928839;-40
1952300000;-68.2067624065813;-40
1952400000;-74.3076869834256;-40
1952500000;-67.5021986680523;-40
1952600000;-65.7871654548987;-40
1952700000;-74.357712947684;-40
1952800000;-68.5879005552902;-40
1952900000;-65.9112793016854;-40
1953000000;-76.6566973767402;4.41287525008312
1953100000;-67.9123973034203;-40
1953200000;-65.9655400975978;-40
1953300000;-68.5298826927951;-40
1953400000;-74.0360104127762;-40
1953500000;-65.7477433718514;-40
1953600000;-68.2197335807004;-40
1953700000;-74.270304483054;-40
1953800000;-68.1582267778758;-40
1953900000;-65.6885321105227;-40
1954000000;-67.7253977681374;-40
1954100000;-74.2291074417112;-40
1954200000;-65.970636961135;-40
1954300000;-68.5915262066376;-40
1954400000;-68.66611294178;-40
1954500000;-77.5535168828692;9.31215608177061
1954600000;-65.2063411097154;-40
1954700000;-68.8232854528822;-40
1954800000;-68.7179135342254;-40
1954900000;-77.4454651497137;19.9234698308912
1955000000;-65.5178619294462;-40
1955100000;-68.0780212487968;-40
1955200000;-77.8232660066937;8.98362865894537
1955300000;-65.9503163925677;-40
1955400000;-68.5756186970478;-40
1955500000;-68.1051879500997;-40
1955600000;-77.598387785423;10.1674518358834
1955700000;-65.278112001081;-40
1955800000;-68.7052223358295;-40
1955900000;-67.9398961548021;-40
1956000000;-67.7127820032103;-40
1956100000;-68.740406724542;-40
1956200000;-68.6251070172607;-40
1956300000;-67.7250351376316;-40
1956400000;-68.4910930331463;-40
1956500000;-68.9956522152348;-40
1956600000;-68.0227390033364;-40
1956700000;-68.0104046907523;-40
1956800000;-68.4373906153885;-40
1956900000;-67.7435856292489;-40
1957000000;-74.149202298943;-40
1957100000;-65.4348846182674;-40
1957200000;-68.1035412778533;-40
1957300000;-68.4685813214817;-40
1957400000;-68.0138787718655;-40
1957500000;-68.1127272099454;-40
1957600000;-68.2768478149883;-40
1957700000;-69.2324362161747;-40
1957800000;-67.456853887149;-40
1957900000;-68.4111254318732;-40
1958000000;-68.3789491812889;-40
1958100000;-69.040257997941;-40
1958200000;-68.9127403647098;-40
1958300000;-68.9724402689092;-40
1958400000;-68.760514615157;-40
1958500000;-68.7467660060439;-40
1958600000;-69.0667746308854;-40
1958700000;-68.2686406142191;-40
1958800000;-68.4223801530374;-40
1958900000;-68.0085438265231;-40
1959000000;-68.0313725740141;-40
1959100000;-67.5559350819362;-40
1959200000;-68.7238571518554;-40
1959300000;-67.2505246510928;-40
1959400000;-68.4639126776369;-40
1959500000;-68.2593640045182;-40
1959600000;-68.1893691739534;-40
1959700000;-68.3604409658662;-40
1959800000;-67.9058987697722;-40
1959900000;-68.4374388535241;-40
1960000000;-67.9308290699764;-40
